codigo,nome,endereco,descricao,longitude,latitude,distrito
6415337,"R. PROF. JOSÉ LOURENÇO , 1251",,,-46.71407,-23.46655702,Pirituba
730000226,"R. S. FRANCISCO DE ASSIS , 806",FRANCISCO CHAVES PINHEIRO/ R MANOEL RODRIGUES DA COSTA,R FRANCISCO CHAVES PINHEIRO/ R MANOEL RODRIGUES DA COSTA,-46.739609,-23.48770302,São Domingos
110001067,"AV. GEN. PENHA BRASIL , 1932",AGENOR ALVES MEIRA/ R S GONCALO DO ABAETE,R AGENOR ALVES MEIRA/ R S GONCALO DO ABAETE,-46.674887,-23.45886802,Brasilândia
210002120,"AV. CASA VERDE , 1475",JORGE BRAND/ R GALILEIA,R JORGE BRAND/ R GALILEIA,-46.655395,-23.50305302,Casa Verde
5405608,"R. TABAJARAS , 362",EZEQUIEL RAMOS / R VISC DE INHOMERIM,R EZEQUIEL RAMOS / R VISC DE INHOMERIM,-46.600369,-23.56390602,Mooca
180005733,"R. DR. ASSIS RIBEIRO , 5313",SERRA VERDE/ R ACARA MIRI,R SERRA VERDE/ R ACARA MIRI,-46.505909,-23.49173702,Cangaíba
780006665,"AV. SAPOPEMBA , 6495",ANTONIO DE PAULA SOUZA/ R NICOLA FARELLI,R ANTONIO DE PAULA SOUZA/ R NICOLA FARELLI,-46.532253,-23.58832402,Sapopemba
20014743,"R. CERRO CORA , 801",TR JOAO PELUCI/ R PUTUMUJU,TR JOAO PELUCI/ R PUTUMUJU,-46.705268,-23.53995602,Alto de Pinheiros
850011169,"R. JOSÉ RAMON URTIZA , 762",ITAJARA/ R NELSON GAMA DE OLIVEIRA,R ITAJARA/ R NELSON GAMA DE OLIVEIRA,-46.731978,-23.63374702,Vila Andrade
4715228,"R. SERRA DA QUEIMADA , 32",,,-46.413084,-23.53049702,Lajeado
920015050,"R. ESTELA , 29",CUBATAO/ R VERGUEIRO,R CUBATAO/ R VERGUEIRO,-46.641239,-23.57735402,Vila Mariana
2914538,"R. RIO VERDE , 822",UA MARINA GAMBINI,RUA MARINA GAMBINI,-46.703618,-23.48665102,Freguesia do Ó
600005111,"R. ITINGUÇU , 2565",DOS REIS MAGOS/ R EBAUBA,R DOS REIS MAGOS/ R EBAUBA,-46.493411,-23.53339902,Penha
7504857,"R. ESTADO DO AMAZONAS , 244",ua Doliarina,Rua Doliarina,-46.504832,-23.58955502,São Mateus
410003489,"AV. ALEXIOS JAFET , 2724",MANUEL BENICIO/ R. MACHADO CORREIA,R. MANUEL BENICIO/ R. MACHADO CORREIA,-46.754813,-23.43435402,Jaraguá
220010062,"R. JOSÉ NEVES , 470",MANUEL ALONSO MEDINA/ R DOM JERONIMO OSORIO,R MANUEL ALONSO MEDINA/ R DOM JERONIMO OSORIO,-46.675495,-23.65867202,Cidade Ademar
290001257,"AV. FUAD LUTFALLA , 1702",SALAZAR MOSCOSO/ R SEBASTIAO ALVES DE SOUZA,R SALAZAR MOSCOSO/ R SEBASTIAO ALVES DE SOUZA,-46.70511,-23.47686902,Freguesia do Ó
810009918,"AV. ANTÔNIO BARBOSA DA SILVA SANDOVAL , 1000",FREDERICO MICHEL/ R ANTONIO ISAIAS PETRELA,R FREDERICO MICHEL/ R ANTONIO ISAIAS PETRELA,-46.706831,-23.69282202,Socorro
410003456,"AV. CHICA LUISA , 301",ANA JAQUELINE,R ANA JAQUELINE,-46.752967,-23.45348302,Jaraguá
910000778,"AV. DAS CEREJEIRAS , 318",CECILIA MEIRELES/ R ROMEU PANDOLPHO,R CECILIA MEIRELES/ R ROMEU PANDOLPHO,-46.580385,-23.51270002,Vila Maria
7612125,"R. JOSÉ AUGUSTO DA SILVEIRA , 54",ANA RITA DE FREITAS,R. ANA RITA DE FREITAS,-46.454987,-23.49638502,São Miguel
190013456,"AV. FELIPE CARRILLO PUERTO , 0",VITORIANO PALHARES/ TR VOZ DOS ERMOS,R VITORIANO PALHARES/ TR VOZ DOS ERMOS,-46.791489,-23.66646502,Capão Redondo
300009503,"ESTR. DA LIGAÇÃO , 0",UA CALIFORNIA/RUA TUPI,RUA CALIFORNIA/RUA TUPI,-46.659189,-23.75547502,Grajaú
700017119,"AV. SANTOS DUMONT , 0",BASE PM -- R MARECHAL LEITAO DE CARVALHO / PC CAMPO DE BAGATELLE,BASE PM -- R MARECHAL LEITAO DE CARVALHO / PC CAMPO DE BAGATELLE,-46.629841,-23.51597902,Santana
4203925,"R. AGATINO DE ESPARTA , 333",ua Prudente Leray,Rua Prudente Leray,-46.78124,-23.74927102,Jardim Ângela
8313617,"AV. LUIZ CARLOS GENTILE DE LAET , 2187",,,-46.627564,-23.44848302,Tremembé
8313673,"R. PARANA , 0",DEFRONTE À RUA DA TORRE,DEFRONTE À RUA DA TORRE,-46.590354,-23.42886702,Tremembé
380004350,"R. ARI DA ROCHA MIRANDA , 35",LOURDES MARIA WANDERLEY PONTES/ R MARILENE N PINTO,R LOURDES MARIA WANDERLEY PONTES/ R MARILENE N PINTO,-46.578915,-23.45382302,Jaçanã
3702450,"R. HILDEBRANDO SIQUEIRA , 344",UA CHARLES HOYT,RUA CHARLES HOYT,-46.640896,-23.65991202,Jabaquara
670008383,"AV. IPIRANGA , 1123",SANTA EFIGENIA/ AV RIO BRANCO,R SANTA EFIGENIA/ AV RIO BRANCO,-46.638308,-23.54072302,República
680010787,"AV. PABLO CASALS , 223",JOSE PIMENTA CHAVES/ TR SONETO DA MADRUGADA,R JOSE PIMENTA CHAVES/ TR SONETO DA MADRUGADA,-46.758382,-23.56660002,Rio Pequeno
450011871,"R. ARIBUGU , 221",NOVA DO TUPAROQUERA/ R ROMAO MANZINI CERQUEIRA,R NOVA DO TUPAROQUERA/ R ROMAO MANZINI CERQUEIRA,-46.742787,-23.66099702,Jardim São Luís
3407077,"AV. NOVE DE JULHO , 5229",,,-46.675772,-23.57873802,Pinheiros
509053,"AV. PROF. EDGAR SANTOS , 363",UA CERRO AZUL,RUA CERRO AZUL,-46.498301,-23.54830102,Artur Alvim
960010851,"R. CARLOS LISDEGNO CARLUCCI , 420",MARCILIO DE SA/ R CID ARNAUD COSTA,R MARCILIO DE SA/ R CID ARNAUD COSTA,-46.739795,-23.58906802,Vila Sônia
2600701,"R. TEODORO SAMPAIO , 0",AV DR ENEAS CARVALHO DE AGUIAR,AV DR ENEAS CARVALHO DE AGUIAR,-46.67321,-23.55504502,Jardim Paulista
6415392,"R. BARRA DO JACARÉ , 320",DOMINGOS PEREDA,R. DOMINGOS PEREDA,-46.712322,-23.47370002,Pirituba
650005639,"AV. AMADOR BUENO DA VEIGA , 4313",ALMERINDO ALZIRO PAGANINI/ R SAO CELSO,R ALMERINDO ALZIRO PAGANINI/ R SAO CELSO,-46.507131,-23.51484802,Ponte Rasa
450011845,"ESTR. DE ITAPECERICA , 2006",ADELINO DE MAGALHAES/ R EMILIA MORGADO MUNHOZ GARCIA,R ADELINO DE MAGALHAES/ R EMILIA MORGADO MUNHOZ GARCIA,-46.752335,-23.64913702,Jardim São Luís
8010180,"TERM. PARQUE DOM PEDRO II - PLAT 02 , 0",,,-46.630136,-23.54734702,Sé
910000747,"R. GEN. MENDES , 46",TR POLIMESTOR/ TR DOMINGOS FERNANDES DA CRUZ,TR POLIMESTOR/ TR DOMINGOS FERNANDES DA CRUZ,-46.59111,-23.50170102,Vila Maria
700013967,"R. BRIG. GALVÃO , 1054",LAVRADIO/ AV PACAEMBU,R LAVRADIO/ AV PACAEMBU,-46.660368,-23.52763802,Santa Cecília
50004506,"R. PIERRE JANNSEN , 419",MAX PLANCK/ R AUGUSTIN LOUIS CAUCHY,R MAX PLANCK/ R AUGUSTIN LOUIS CAUCHY,-46.478532,-23.52923902,Artur Alvim
2409243,"R. QUINTA DA MAGNÓLIA , 347",UA JOSE SEIXAS/PRAÇA DO CORETO -- ASSOCIAÇÃO MORADORES JD IPANEMA,RUA JOSE SEIXAS/PRAÇA DO CORETO -- ASSOCIAÇÃO MORADORES JD IPANEMA,-46.498249,-23.55873002,Cidade Líder
7703871,"AV. SAPOPEMBA , 17484",Cinira Polonio -- ESCADÃO,R Cinira Polonio -- ESCADÃO,-46.454096,-23.62084702,São Rafael
1707206,"R. FORTE DA BARRA , 366",OSCAR CAMPIGLIA,R. OSCAR CAMPIGLIA,-46.761218,-23.64073702,Campo Limpo
360012333,"AV. ITAQUERA , 7214",WALDEMAR MANCINI/ R BENEDITO COELHO NETO,R WALDEMAR MANCINI/ R BENEDITO COELHO NETO,-46.46129,-23.54724502,Itaquera
720011735,"R. VERBO DIVINO , 713",ANDRE PINHEIRO/ R DONA EPONINA AFONSECA,R ANDRE PINHEIRO/ R DONA EPONINA AFONSECA,-46.702805,-23.63457002,Santo Amaro
860002687,"AV. FLAMINGO , 225",TR EDITE FALCAO/ R GUARAITA,TR EDITE FALCAO/ R GUARAITA,-46.421648,-23.51035302,Vila Curuçá
710001704,"R. VOLUNTÁRIOS DA PÁTRIA , 3958",LUCIA GOULART CERQUEIRA/ R DR. LUIS LUSTOSA DA SILVA,R LUCIA GOULART CERQUEIRA/ R DR. LUIS LUSTOSA DA SILVA,-46.628223,-23.48594502,Santana
80014373,"R. CACHOEIRA , 715",SANTA CLARA/ R FERNAO DE MAGALHAES,R SANTA CLARA/ R FERNAO DE MAGALHAES,-46.605606,-23.53382202,Belém
4814592,"R. DR. JOSÉ ELIAS , 302",OPOSTO A PÇA.   ALFREDO MESQUITA / R.   SALES JÚNIOR,OPOSTO A PÇA.   ALFREDO MESQUITA / R.   SALES JÚNIOR,-46.716737,-23.53167202,Lapa
4707577,"ESTR. DO LAGEADO VELHO , 1575",LOPES DE CASCAIS,R   LOPES DE CASCAIS,-46.394648,-23.53383102,Lajeado
660010597,"AV. PROF. JOÃO DE LORENZO , 691",ANTONIO JOSE EVARISTO/ R AUGUSTO JOSE AVANCINI,R ANTONIO JOSE EVARISTO/ R AUGUSTO JOSE AVANCINI,-46.786134,-23.59252402,Raposo Tavares
220013792,"R. FANFULA , 183",FOLHA DA NOITE/ TR WILLIAN BELL,R FOLHA DA NOITE/ TR WILLIAN BELL,-46.662986,-23.67721902,Cidade Ademar
340011641,"AV. PE. ANTÔNIO JOSÉ DOS SANTOS , 623",CALIFORNIA/ R MIAMI,R CALIFORNIA/ R MIAMI,-46.684661,-23.61189202,Itaim Bibi
3702385,"R. HUGO VITOR SILVA , 549",UA SÃO PEDRO DO SUL,RUA SÃO PEDRO DO SUL,-46.642477,-23.66799602,Jabaquara
4504111,"R. CRISTIÂNIA , 365",Av. Alberto Vicente Cardoso,Av. Alberto Vicente Cardoso,-46.756208,-23.67092202,Jardim São Luís
410003574,"AV. ELÍSIO TEIXEIRA LEITE , 7311",EGIDIO FELINE/ R CARMINO MONTUORI,R EGIDIO FELINE/ R CARMINO MONTUORI,-46.717082,-23.44550702,Jaraguá
270011143,"AV. MIGUEL ESTEFNO , 2015",ABEYLARD QUEIROS/ R BARRETO MUNIZ,R ABEYLARD QUEIROS/ R BARRETO MUNIZ,-46.627502,-23.63076602,Cursino
4203723,"ESTR. GUAVIRITUBA , 1647",UA DO TOM MAIOR,RUA DO TOM MAIOR,-46.755801,-23.68574702,Jardim Ângela
330006822,"R. AMADIS , 663",TR LEO RAYMUNDO MONEGATTO/ R ALVARO DO VALE,TR LEO RAYMUNDO MONEGATTO/ R ALVARO DO VALE,-46.596104,-23.59750602,Ipiranga
110003325,"AV. DEP. CANTIDIO SAMPAIO , 5153",JOAO CORREA CASTRO/ R ALEXANDRE SILVA,R JOAO CORREA CASTRO/ R ALEXANDRE SILVA,-46.706142,-23.44286602,Brasilândia
9309378,"R. ANTONIETA DE MORAIS , 628",Próximo a Rua Eugenia de Carvalho,Próximo a Rua Eugenia de Carvalho,-46.526781,-23.54612402,Vila Matilde
930012035,"AV. WALDEMAR CARLOS PEREIRA , 1670",TEODORO LORENCINI/ R PADRE JOSE BLASCO,R TEODORO LORENCINI/ R PADRE JOSE BLASCO,-46.511394,-23.54698002,Vila Matilde
880000709,"R. CHICO PONTES , 680",LAGOA PANEMA/ AV JOAQUINA RAMALHO,R LAGOA PANEMA/ AV JOAQUINA RAMALHO,-46.605711,-23.50624502,Vila Guilherme
301752,"R. DR. NILO CAIRO , 0",OPOSTO À RUA MAR DO NORTE,OPOSTO À RUA MAR DO NORTE,-46.813997,-23.41197102,Anhanguera
6311347,"AV. BRIG. FARIA LIMA , 1355",,,-46.691473,-23.56970402,Pinheiros
870008839,"R. ELEONORA CINTRA , 530",JOSE ALEXANDRE ALMEIDA LUIZ/ R CANUTO ABREU,R JOSE ALEXANDRE ALMEIDA LUIZ/ R CANUTO ABREU,-46.560128,-23.55627502,Vila Formosa
360004973,"TERM. A. E. CARVALHO , 0",AV DO IMPERADOR/ TR VITORIA SILVA SANTOS,AV DO IMPERADOR/ TR VITORIA SILVA SANTOS,-46.475873,-23.51800802,Itaquera
4715110,"R. JOSÉ VIEIRA GUIMARÃES , 782",,,-46.423217,-23.52408502,Lajeado
880000717,"R. MARIA CÂNDIDA , 1181",JOSE GONCALVES GOMIDE/ AV JOAQUINA RAMALHO,R JOSE GONCALVES GOMIDE/ AV JOAQUINA RAMALHO,-46.603751,-23.50589102,Vila Guilherme
340011618,"R. GUARAIUVA , 1199",LUISIANIA/ R GEORGIA,R LUISIANIA/ R GEORGIA,-46.684662,-23.60634202,Itaim Bibi
5808198,"R. ADELINA PATTI , 46",UA BARAO ALEXANDE DE CAJAIBA,RUA BARAO ALEXANDE DE CAJAIBA,-46.453823,-23.56166002,Parque do Carmo
920016959,"AV. RICARDO JAFET , 944",CRISOLITA/ R SANCHES BRANDAO,R CRISOLITA/ R SANCHES BRANDAO,-46.617866,-23.58403102,Vila Mariana
880000788,"AV. GUILHERME , 1515",JACAREPAGUÁ / R. JOÃO VELOSO FILHO,R. JACAREPAGUÁ / R. JOÃO VELOSO FILHO,-46.601423,-23.51087302,Vila Guilherme
640000122,"AV. INÁCIA DE TOLEDO , 379",PADRE VICENTE GAUDINERI,R. PADRE VICENTE GAUDINERI,-46.751895,-23.46977902,Pirituba
840000572,"R. VAZ MUNIZ , 42",AV AGUA FRIA/ PC NOVAIS MORELLI,AV AGUA FRIA/ PC NOVAIS MORELLI,-46.620878,-23.47854902,Tucuruvi
7504989,"AV. ARICANDUVA , 13000",AV. RAGUEB CHOHFI,AV. RAGUEB CHOHFI,-46.467034,-23.59695202,São Mateus
370007892,"AV. FRANCISCO DE PAULA QUINTANILHA RIBEIRO , 827",UA CRUZ DAS ALMAS - Hospital Municipal Doutor Arthur Ribeiro de Saboya,RUA CRUZ DAS ALMAS - Hospital Municipal Doutor Arthur Ribeiro de Saboya,-46.64483,-23.65338102,Jabaquara
620003131,"R. ANTÔNIO CANDIDO DE ALVARENGA , 111",FRANCISCO ARAUJO CORREA/ R SEM NOME,R FRANCISCO ARAUJO CORREA/ R SEM NOME,-46.756389,-23.39866902,Perus
480014904,"R. TONELERO , 809",HAROLDO PACHECO E SILVA/ R SALVADOR CARUSO,R HAROLDO PACHECO E SILVA/ R SALVADOR CARUSO,-46.704711,-23.53523502,Lapa
420013540,"R. BATTISTA MALATESTA , 14",ARNALDO DANIEL/ R TIJUANA,R ARNALDO DANIEL/ R TIJUANA,-46.787479,-23.69512502,Jardim Ângela
5614215,"ESTR. DA BARRAGEM , 5081",UA HUMBERTO BANDINI,RUA HUMBERTO BANDINI,-46.663307,-23.86527902,Parelheiros
270016088,"R. JUÇARA , 372",AV BOSQUE DA SAUDE/ R GENERAL LINDOLFO CAMARA FILHO,AV BOSQUE DA SAUDE/ R GENERAL LINDOLFO CAMARA FILHO,-46.621886,-23.61302002,Cursino
320007135,"R. RECANTO DO SOL , 40",UA LUÍS LIMA BONFIM,RUA LUÍS LIMA BONFIM,-46.416813,-23.61720502,Iguatemi
760002891,"AV. NORDESTINA , 2099",ERVA CRINA/ AV DEP DR JOSÉ ARISTODEMO PINOTTI,R ERVA CRINA/ AV DEP DR JOSÉ ARISTODEMO PINOTTI,-46.437458,-23.51106102,São Miguel
9505651,"R. PINDAMONHANGABA , 460",UA ITUVERAVA,RUA ITUVERAVA,-46.585657,-23.58548202,Vila Prudente
790016814,"R. CORREIA DE LEMOS , 285",RONDINHA/ R AFONSO CELSO,R RONDINHA/ R AFONSO CELSO,-46.634865,-23.60718302,Saúde
130001581,"R. ÍNDIO PERY , 412",JOAQUIM DIAS PINTO/ R ALMIRANTE PARAGUACU DE SA,R JOAQUIM DIAS PINTO/ R ALMIRANTE PARAGUACU DE SA,-46.650857,-23.46423802,Cachoeirinha
8615268,"R. ARICANGA , 26",AV. MAL. TITO,AV. MAL. TITO,-46.411216,-23.49576402,Vila Curuçá
720015609,"AV. DAS NAÇÕES UNIDAS , 15425",ALEXANDRE DUMAS/ R VERBO DIVINO,R ALEXANDRE DUMAS/ R VERBO DIVINO,-46.71212,-23.62843302,Santo Amaro
1506224,"M17 BROOKLIN PAULISTA - AEROPORTO DE CONGONHAS , 0",,,-46.673505,-23.62959402,Campo Belo
820012211,"R. ITAPURA , 1395",SANTE COLOMBARA/ R ITAPETI,R SANTE COLOMBARA/ R ITAPETI,-46.565001,-23.55099202,Tatuapé
6811370,"R. PROF. ORLANDO MARQUES PAIVA , 0",TERM. USP - PORTARIA 3,TERM. USP - PORTARIA 3,-46.740206,-23.56800502,Butantã
6509466,"AV. ANTÔNIO FORTUNATO , 1180",UA CARLOS COELHO,RUA CARLOS COELHO,-46.483453,-23.52000402,Ponte Rasa
640000131,"AV. STA. MÔNICA , 809",FELICIO BOTTINO/ R CORRADI SEGUNDO,R FELICIO BOTTINO/ R CORRADI SEGUNDO,-46.748091,-23.47690302,Pirituba
1114310,"R. BR. DE SANTO ÂNGELO , 38",UA PARAPUÃ,RUA PARAPUÃ,-46.689849,-23.47503702,Brasilândia
620003199,"ESTR. S. PAULO/JUNDIAÍ , 20",JOAQUIM XAVIER PINHEIRO/ R GONCALVES DE ANDRADE,R JOAQUIM XAVIER PINHEIRO/ R GONCALVES DE ANDRADE,-46.757518,-23.41114202,Perus
7206843,"PÇA. SUZANA RODRIGUES , 321",DA MATRIZ/ R GENERAL ROBERTO ALVES DE CARVALHO FILHO,R DA MATRIZ/ R GENERAL ROBERTO ALVES DE CARVALHO FILHO,-46.707738,-23.65589902,Santo Amaro
560009173,"ESTR. ECOTURÍSTICA DE PARELHEIROS , 4563",CAROLINA REIMBERG/ R HENRIQUE HESSEL,R CAROLINA REIMBERG/ R HENRIQUE HESSEL,-46.733875,-23.80117002,Parelheiros
420013074,"ESTR. DO M BOI MIRIM , 9977",UA MARIA SCARABELLI,RUA MARIA SCARABELLI,-46.782947,-23.71575702,Jardim Ângela
410003488,"AV. ALEXIOS JAFET , 2829",MANUEL BENICIO/ R MANUEL BENICIO,R MANUEL BENICIO/ R MANUEL BENICIO,-46.755195,-23.43360302,Jaraguá
1903984,"R. ANÁLIA DOLÁCIO ALBINO , 310",ua Lorenzo Lotto,Rua Lorenzo Lotto,-46.762331,-23.66191902,Capão Redondo
4811339,"R. CRASSO , 41",PÇA. CORNÉLIA,PÇA. CORNÉLIA,-46.689802,-23.52539402,Lapa
130001422,"R. DARIO VILARES BARBOSA , 411",UA  JOAO OLIVEIRA SALGADO/RUA PADRE JOÃO GUEDES,RUA  JOAO OLIVEIRA SALGADO/RUA PADRE JOÃO GUEDES,-46.67294,-23.45761402,Cachoeirinha
1903488,"R. SAID KALAF , 874",JULIO MACEDO GONCALVES,R   JULIO MACEDO GONCALVES,-46.792359,-23.67042102,Capão Redondo
640003379,"R. SILVÉRIO DE CASTRO SOUZA , 333",JUBEBA/ R SEM NOME,R JUBEBA/ R SEM NOME,-46.717038,-23.45289102,Pirituba
470002662,"R. GEN. AMERICANO FREIRE , 29",BARTOLOMEU CANDIA/ R CAPITAO PUCCI,R BARTOLOMEU CANDIA/ R CAPITAO PUCCI,-46.408467,-23.53933402,Lajeado
3014745,"R. JOÃO AMOS COMENIUS , 1237",UA LENDA DO CABOCLO,RUA LENDA DO CABOCLO,-46.7061,-23.75758202,Grajaú
560009265,"TERM. VARGINHA , 0",AV PAULO GUILGUER REIMBERG/ R RUBEN DARIO -- Terminal Varginha - PMV 26,AV PAULO GUILGUER REIMBERG/ R RUBEN DARIO -- Terminal Varginha - PMV 26,-46.716221,-23.76765802,Parelheiros
6905469,"AV. DEP. RUBENS GRANJA , 311",UA BOGAERT,RUA BOGAERT,-46.59868,-23.63045402,Sacomã
3014901,"R. LAGOA DA TOCHA , 195",TV. JOSÉ MIRANDA DA SILVA,TV. JOSÉ MIRANDA DA SILVA,-46.703076,-23.74419302,Grajaú
3203781,"R. MADUREIRA CALHEIROS , 22",ua Manuel Veloso da Costa,Rua Manuel Veloso da Costa,-46.452838,-23.61024102,Iguatemi
100014327,"AV. RANGEL PESTANA , 2344",BRIGADEIRO MACHADO/ R DO HIPÓDROMO,R BRIGADEIRO MACHADO/ R DO HIPÓDROMO,-46.613184,-23.54094402,Brás
300009426,"AV. DA. BELMIRA MARIN , 7148",FRANCISCO DA VEIGA,R FRANCISCO DA VEIGA,-46.654952,-23.76252202,Grajaú
5507008,"R. DR. CLOVIS DE OLIVEIRA , 557",ua Professor Oswaldo Teixeira,Rua Professor Oswaldo Teixeira,-46.718098,-23.58973202,Morumbi
520008869,"R. BENEDITO SCHUNCK , 0",SAMUEL MAIA/ R UM,R SAMUEL MAIA/ R UM,-46.772901,-23.87474002,Marsilac
370010212,"AV. ENG. GEORGE CORBISIER , 1095",AV DOS JEQUITIBAS/ R CARMINE DI GENIO,AV DOS JEQUITIBAS/ R CARMINE DI GENIO,-46.644942,-23.64628402,Jabaquara
2515307,"R. JOSÉ FRANCISCO BRANDÃO , 0",CENTRO DE ADOLESCENCIA,CENTRO DE ADOLESCENCIA,-46.395723,-23.58842802,Cidade Tiradentes
150010274,"R. VIEIRA DE MORAES , 1140",OLAVO SANTOS BICUDO/ R ZACARIAS DE GOIS,R OLAVO SANTOS BICUDO/ R ZACARIAS DE GOIS,-46.671407,-23.62251602,Campo Belo
90013924,"R. SILVA PINTO , 41",ANHAIA/ R PROFESSOR CESARE LOMBROSO,R ANHAIA/ R PROFESSOR CESARE LOMBROSO,-46.641696,-23.52976502,Bom Retiro
70016943,"AV. BRIG. LUÍS ANTÔNIO , 1524",RUI BARBOSA,R RUI BARBOSA,-46.644826,-23.56213702,Bela Vista
4715146,"R. LUÍS GOMES TOURINHO , 361",CARLOS CALIXTO/ R VALENTIM LEMOS,R CARLOS CALIXTO/ R VALENTIM LEMOS,-46.425261,-23.53257902,Lajeado
360004469,"R. UACARI , 371",BENJOI/ R CAXIU,R BENJOI/ R CAXIU,-46.466933,-23.52926002,Itaquera
710000624,"TERM. SANTANA , 0",EZEQUIEL FREIRE/ AV CRUZEIRO DO SUL,R EZEQUIEL FREIRE/ AV CRUZEIRO DO SUL,-46.623979,-23.50211102,Santana
90008176,"R. JOÃO TEODORO , 566",DA CANTAREIRA/ R SAO LAZARO,R DA CANTAREIRA/ R SAO LAZARO,-46.627044,-23.53384502,Bom Retiro
300009437,"ESTR. ITAQUAQUECETUBA , 8842",CHÁCARA BOA VISTA,CHÁCARA BOA VISTA,-46.644922,-23.78325102,Grajaú
3305966,"AV. PRES. WILSON , 1763",UA PRES. PINTO LIMA,RUA PRES. PINTO LIMA,-46.604239,-23.56925302,Ipiranga
7906240,"R. TRÊS DE MAIO , 415",UA ANTONIO ETZEL,RUA ANTONIO ETZEL,-46.642049,-23.60339702,Saúde
790016095,"AV. BOSQUE DA SAÚDE , 835",GUAIRA/ AV ITABORAI,R GUAIRA/ AV ITABORAI,-46.630071,-23.61132902,Saúde
5113470,"R. RAUL BISPO DOS SANTOS , 0",Av. Jose da Rocha Viana,Av. Jose da Rocha Viana,-46.642761,-23.45745002,Mandaqui
450011753,"R. GERALDO FRAGA DE OLIVEIRA , 367",JOAO BRITO DE ARAUJO/ R MANOEL BARREIRO,R JOAO BRITO DE ARAUJO/ R MANOEL BARREIRO,-46.738201,-23.65316602,Jardim São Luís
330017077,"R. AURIVERDE , 1716",AV DAS CARINAS/ R ALBINO DE MORAIS,AV DAS CARINAS/ R ALBINO DE MORAIS,-46.586946,-23.60130602,Ipiranga
250005960,"AV. SOUZA RAMOS , 197",EST DA SERVIDAO PUBLICA/ R MARCIO BECK MACHADO,EST DA SERVIDAO PUBLICA/ R MARCIO BECK MACHADO,-46.41165,-23.57729002,Cidade Tiradentes
720015645,"AV. JOÃO CARLOS DA SILVA BORGES , 477",BRAGANCA PAULISTA/ R CAPITAO JOAO DE GODOY,R BRAGANCA PAULISTA/ R CAPITAO JOAO DE GODOY,-46.711742,-23.64193402,Santo Amaro
20014703,"AV. DIÓGENES RIBEIRO DE LIMA , 810",CAPIVARINHAS/ R TIMBUIBA,R CAPIVARINHAS/ R TIMBUIBA,-46.708716,-23.54970902,Alto de Pinheiros
300009702,"TERM. GRAJAÚ , 0",ALEXANDER BORODIN/ R FRANCESCO GEMINIANI - Terminal Grajaú - PMV 31,R ALEXANDER BORODIN/ R FRANCESCO GEMINIANI - Terminal Grajaú - PMV 31,-46.697264,-23.73686502,Grajaú
710000612,"TERM. SANTANA , 0",EZEQUIEL FREIRE/ AV CRUZEIRO DO SUL,R EZEQUIEL FREIRE/ AV CRUZEIRO DO SUL,-46.623677,-23.50272202,Santana
6714611,"AV. RIO BRANCO , 128",AV. IPIRANGA,AV. IPIRANGA,-46.638618,-23.54152202,República
2515466,"AV. NASCER DO SOL , 1275",ESTRADA DO IGUATEMI,ESTRADA DO IGUATEMI,-46.416279,-23.59223902,Cidade Tiradentes
910792,"R. GUARANI , 368",ANTONIO CORUJA,R. ANTONIO CORUJA,-46.637215,-23.52780402,Bom Retiro
640000354,"LGO. DA PREFEITURA , 1",D. ERICO FERRARI/ R PE. GUIDO DEL TORO,R D. ERICO FERRARI/ R PE. GUIDO DEL TORO,-46.725409,-23.49240802,Pirituba
480012933,"R. WILLIAM SPEERS , 802",TENENTE LANDY/ R ALVES BRANCO,R TENENTE LANDY/ R ALVES BRANCO,-46.702685,-23.51796402,Lapa
7704161,"R. DO GIRASSOL , 206",,,-46.437851,-23.63863602,São Rafael
40005551,"AV. INCONFIDÊNCIA MINEIRA , 2050",ENGENHEIRO GUILHERME CRISTIANO FRENDER/ AV RIO DAS PEDRAS,R ENGENHEIRO GUILHERME CRISTIANO FRENDER/ AV RIO DAS PEDRAS,-46.508832,-23.57018602,Aricanduva
350002400,"R. TIBÚRCIO DE SOUZA , 1409",ARACARANA/ R ALTO JURUA,R ARACARANA/ R ALTO JURUA,-46.394519,-23.51051002,Itaim Paulista
780006372,"AV. DO ORATÓRIO , 5581",MEDEIROS NETO/ R HENRIQUE GALVAO,R MEDEIROS NETO/ R HENRIQUE GALVAO,-46.52235,-23.60562102,Sapopemba
890004824,"R. JAIME BARCELOS , 245",DONA ANA FLORA PINHEIRO DE SOUZA/ R CORONEL MANUEL FELICIANO DE SOUZA,R DONA ANA FLORA PINHEIRO DE SOUZA/ R CORONEL MANUEL FELICIANO DE SOUZA,-46.451607,-23.50103202,Vila Jacuí
4203875,"R. ISABEL DE OLIVEIRA , 79",Estrada do M' Boi Mirim,Estrada do M' Boi Mirim,-46.785192,-23.72494502,Jardim Ângela
530015433,"AL. DOS ARAPANES , 276",AV JURITI/ R MINISTRO GABRIEL REZENDE PASSOS,AV JURITI/ R MINISTRO GABRIEL REZENDE PASSOS,-46.661784,-23.60110202,Moema
6905541,"ROD. ANCHIETA , 580",Marquês Maricá / R. Alfredo Paulichi,R. Marquês Maricá / R. Alfredo Paulichi,-46.599261,-23.60772702,Sacomã
